id_n,age,weight,tot_inc,gross_wage,wage_inc,total_gross_income,taxable_income,tax_cum_income,authorized_deduction,subsidy_w,pending_pitax,capitalgains_pitax,gambling_pitax,additional_dividend_pitax,pitax,pitax1,pitax2,pitax_diff
84434,37,81,4793,1663,0,1663,1663,1663,0,0,0,0,0,0,32,32,32,0
84435,37,81,96456,96456,91565,96456,96456,96456,0,0,0,0,0,0,6689,6689,6689,0
84436,61,81,23016,0,0,23016,0,0,0,0,0,0,0,0,0,0,0,0
84437,49,81,127475,127475,127475,127475,127475,127475,0,0,0,0,0,0,10064,10064,10064,0
84438,46,81,84000,84000,76721,84000,80393,80393,0,0,0,0,0,0,4942,4942,4942,0
84439,21,81,80656,80656,79672,80656,79672,79672,0,0,0,0,0,0,4863,4863,4863,0
84440,17,81,12590,6295,6295,6295,6295,6295,0,0,0,0,0,0,121,121,121,0
84441,72,81,136269,0,0,30039,0,0,0,0,0,0,0,0,0,0,0,0
84442,39,81,107410,107410,107410,107410,107410,107410,0,0,0,0,0,0,7881,7881,7881,0
84443,34,81,97180,97180,97180,97180,97180,97180,0,0,0,0,0,0,6768,6768,6768,0
84444,49,81,44459,44459,38557,44459,44459,44459,0,0,0,0,0,0,2444,2444,2444,0
84445,36,81,101213,82131,78689,94918,91475,91475,0,0,0,0,0,0,6147,6147,6147,0
84446,21,81,35410,35410,35410,35410,35410,35410,0,0,0,0,0,0,1865,1865,1865,0
84447,48,81,99738,99738,98361,99738,98361,98361,0,0,0,0,0,0,6896,6896,6896,0
84448,45,81,40957,40957,40918,40957,40918,40918,0,0,0,0,0,0,2218,2218,2218,0
84449,18,81,43043,39738,39344,39738,39344,39344,0,0,0,0,0,0,2117,2117,2117,0
84450,93,81,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84451,90,81,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84452,49,81,19672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84453,24,81,105246,105246,94426,105246,100916,100916,0,0,0,0,0,0,7174,7174,7174,0
84454,66,81,58131,0,0,35410,0,0,0,0,0,0,0,0,0,0,0,0
84455,26,81,94426,94426,94426,94426,94426,94426,0,0,0,0,0,0,6468,6468,6468,0
84456,24,81,79672,79672,70820,79672,75342,75342,0,4149,0,0,0,0,272,272,272,0
84457,52,81,88525,70820,70820,88525,70820,70820,0,4149,0,0,0,0,0,0,0,0
84458,56,81,38951,0,0,38951,0,0,0,0,0,0,0,0,0,0,0,0
84459,23,81,73770,73770,70820,73770,70884,70884,0,4149,0,0,0,0,0,0,0,0
84460,54,81,106033,106033,103869,106033,103869,103869,0,0,0,0,0,0,7496,7496,7496,0
84461,26,81,28328,28328,28328,28328,28328,28328,0,0,0,0,0,0,1412,1412,1412,0
84462,26,81,141639,141639,141639,141639,141639,141639,0,0,0,0,0,0,12020,12020,12020,0
84463,16,81,9915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84464,63,61,31823,0,0,31823,0,0,0,0,0,0,0,0,0,0,0,0
84465,64,61,31823,0,0,31823,0,0,0,0,0,0,0,0,0,0,0,0
84466,52,61,79956,8354,0,79956,8354,8354,0,0,0,0,0,0,160,160,160,0
84467,44,61,23619,0,0,22674,0,0,0,0,0,0,0,0,0,0,0,0
84468,18,61,103425,103425,103425,103425,103425,103425,0,0,0,0,0,0,7448,7448,7448,0
84469,46,61,126497,0,0,126497,0,0,0,0,0,0,0,0,0,0,0,0
84470,20,61,11934,11934,11934,11934,11934,11934,0,0,0,0,0,0,363,363,363,0
84471,35,61,144398,144398,143204,144398,143204,143204,0,0,0,0,0,0,12270,12270,12270,0
84472,44,61,186563,0,0,186563,19889,19889,0,0,0,0,0,0,872,872,872,0
84473,38,61,54895,54895,54895,54895,54895,54895,0,0,0,0,0,0,3112,3112,3112,0
84474,19,61,48868,48868,47735,48868,48073,48073,0,0,0,0,0,0,2676,2676,2676,0
84475,18,61,89900,71602,71602,89900,88508,88508,0,4149,0,0,0,0,1676,1676,1676,0
84476,90,61,21481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84477,78,61,23024,0,0,3532,0,0,0,0,0,0,0,0,0,0,0,0
84478,75,61,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84479,54,61,170217,170217,158478,170217,165887,165887,0,0,0,0,0,0,16104,16104,16104,0
84480,27,61,95087,95087,95087,95087,95087,95087,0,0,0,0,0,0,6540,6540,6540,0
84481,50,61,117391,117391,117391,117391,117391,117391,0,0,0,0,0,0,8967,8967,8967,0
84482,66,61,96848,96848,96848,96848,96848,96848,0,0,0,0,0,0,6732,6732,6732,0
84483,27,61,84522,84522,84522,84522,84522,84522,0,0,0,0,0,0,5391,5391,5391,0
84484,76,61,18783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84485,77,61,18783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84486,60,61,105652,105652,105652,105652,105652,105652,0,0,0,0,0,0,7690,7690,7690,0
84487,42,61,50164,50164,47213,50164,47245,47245,0,0,0,0,0,0,2623,2623,2623,0
84488,20,61,50164,50164,47213,50164,47245,47245,0,0,0,0,0,0,2623,2623,2623,0
84489,49,61,94426,94426,94426,94426,94426,94426,0,0,0,0,0,0,6468,6468,6468,0
84490,69,61,22355,0,0,3470,0,0,0,0,0,0,0,0,0,0,0,0
84491,51,61,97377,97377,94426,97377,94490,94490,0,0,0,0,0,0,6475,6475,6475,0
84492,70,61,93541,0,0,70820,0,0,0,0,0,0,0,0,0,0,0,0
84493,69,61,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84494,70,61,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84495,40,61,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84496,22,61,71609,71609,41087,71609,71609,71609,0,0,0,0,0,0,4182,4182,4182,0
84497,69,61,52396,0,0,37917,0,0,0,0,0,0,0,0,0,0,0,0
84498,69,61,14478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84499,43,61,120913,120913,103304,120913,116583,116583,0,0,0,0,0,0,8879,8879,8879,0
84500,82,61,14870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84501,75,61,30150,0,0,15280,0,0,0,0,0,0,0,0,0,0,0,0
84502,37,61,108587,0,0,105652,349,349,0,0,0,0,0,0,7,7,7,0
84503,39,61,93913,0,0,93913,93913,93913,0,0,0,0,0,0,6413,6413,6413,0
84504,84,61,14478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84505,74,61,14478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84506,45,61,132456,132456,131478,132456,131478,131478,0,0,0,0,0,0,10500,10500,10500,0
84507,22,61,71413,71413,12522,71413,71217,71217,0,0,0,0,0,0,4157,4157,4157,0
84508,31,86,151435,105652,105652,151435,151435,151435,0,0,0,0,0,0,13587,13587,13587,0
84509,59,86,857,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0
84510,56,86,284478,0,0,284478,284478,284478,0,0,0,0,0,0,40749,40749,40749,0
84511,36,86,145272,145272,140870,145272,141896,141896,0,0,0,0,0,0,12061,12061,12061,0
84512,71,86,14478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84513,72,86,65348,0,0,50870,27391,27391,0,0,0,0,0,0,1352,1352,1352,0
84514,64,86,97004,0,0,97004,0,0,0,0,0,0,0,0,0,0,0,0
84515,57,86,3228,0,0,3228,0,0,0,0,0,0,0,0,0,0,0,0
84516,29,86,5870,0,0,5870,0,0,0,0,0,0,0,0,0,0,0,0
84517,27,86,44315,0,0,44315,6848,6848,0,0,0,0,0,0,131,131,131,0
84518,28,86,292500,282717,178043,282717,241534,241534,0,0,0,0,0,0,31576,31576,31576,0
84519,40,86,61826,1957,0,61826,61826,61826,0,0,0,0,0,0,3556,3556,3556,0
84520,22,86,86478,86478,86478,86478,86478,86478,0,0,0,0,0,0,5604,5604,5604,0
84521,20,86,96163,92837,88043,96163,91907,91907,0,0,0,0,0,0,6194,6194,6194,0
84522,42,86,131870,131870,97826,131870,130696,130696,0,0,0,0,0,0,10415,10415,10415,0
84523,20,86,99978,75522,75130,99978,99587,99587,0,0,0,0,0,0,7030,7030,7030,0
84524,66,86,63147,0,0,63147,0,0,0,0,0,0,0,0,0,0,0,0
84525,21,86,64918,64918,59016,64918,62951,62951,0,0,0,0,0,0,3628,3628,3628,0
84526,47,86,25574,15738,0,25574,17705,17705,0,0,0,0,0,0,732,732,732,0
84527,46,86,6893,0,0,6893,0,0,0,0,0,0,0,0,0,0,0,0
84528,19,86,52328,49180,47213,49180,47213,47213,0,0,0,0,0,0,2621,2621,2621,0
84529,57,86,101902,101902,99148,101902,99148,99148,0,0,0,0,0,0,6982,6982,6982,0
84530,57,86,45148,45148,43672,45148,43672,43672,0,0,0,0,0,0,2394,2394,2394,0
84531,23,86,64328,64328,61377,64328,61441,61441,0,0,0,0,0,0,3531,3531,3531,0
84532,18,86,89115,89115,80262,89115,80262,80262,0,0,0,0,0,0,4927,4927,4927,0
84533,43,86,188852,153443,0,188852,182951,182951,0,0,0,0,0,0,19162,19162,19162,0
84534,41,86,158262,158262,118033,158262,133444,133444,0,0,0,0,0,0,10713,10713,10713,0
84535,35,86,104262,104262,100328,104262,100852,100852,0,0,0,0,0,0,7167,7167,7167,0
84536,51,86,9679,0,0,9679,0,0,0,0,0,0,0,0,0,0,0,0
84537,26,86,66098,66098,66098,66098,66098,66098,0,4149,0,0,0,0,0,0,0,0
84538,78,86,8451,0,0,8451,0,0,0,0,0,0,0,0,0,0,0,0
84539,32,86,69836,69836,64918,69836,65934,65934,0,4149,0,0,0,0,0,0,0,0
84540,53,86,6409,0,0,6409,0,0,0,0,0,0,0,0,0,0,0,0
84541,48,86,59016,59016,59016,59016,59016,59016,0,0,0,0,0,0,3376,3376,3376,0
84542,18,86,23607,23607,23607,23607,23607,23607,0,0,0,0,0,0,1110,1110,1110,0
84543,84,77,18783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84544,49,77,76304,76304,76304,76304,76304,76304,0,0,0,0,0,0,4497,4497,4497,0
84545,49,77,120052,0,0,120052,0,0,0,0,0,0,0,0,0,0,0,0
84546,42,77,158087,46957,0,158087,46957,46957,0,0,0,0,0,0,2604,2604,2604,0
84547,70,77,19119,0,0,19119,4891,4891,0,0,0,0,0,0,94,94,94,0
84548,46,77,170217,170217,170217,170217,170217,170217,0,0,0,0,0,0,16880,16880,16880,0
84549,22,77,138033,138033,126783,138033,128274,128274,0,0,0,0,0,0,10151,10151,10151,0
84550,50,77,93913,93913,93913,93913,93913,93913,0,0,0,0,0,0,6413,6413,6413,0
84551,49,77,63391,21130,21130,63391,42261,42261,0,0,0,0,0,0,2304,2304,2304,0
84552,29,77,93913,93913,93913,93913,93913,93913,0,0,0,0,0,0,6413,6413,6413,0
84553,27,77,70924,67793,54000,70924,57203,57203,0,0,0,0,0,0,3260,3260,3260,0
84554,25,77,47739,47739,18783,47739,46174,46174,0,0,0,0,0,0,2554,2554,2554,0
84555,22,77,107237,107237,97043,107237,97043,97043,0,0,0,0,0,0,6753,6753,6753,0
84556,38,77,62804,62804,61043,62804,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
84557,25,77,64330,64330,61983,64330,64330,64330,0,0,0,0,0,0,3716,3716,3716,0
84558,16,77,56583,41322,41322,56583,41322,41322,0,0,0,0,0,0,2244,2244,2244,0
84559,28,77,83543,83543,70435,83543,65588,74861,9273,4149,0,0,0,0,0,0,0,0
84560,36,77,73370,73370,70435,73370,70483,70483,0,4149,0,0,0,0,0,0,0,0
84561,35,77,65739,65739,65739,65739,65739,65739,0,4149,0,0,0,0,0,0,0,0
84562,58,77,165738,165738,106229,165738,161408,161408,0,0,0,0,0,0,15302,15302,15302,0
84563,31,77,124525,124525,68852,124525,119604,119604,0,4149,0,0,0,0,5059,5059,5059,0
84564,65,77,183738,77508,75541,183738,79377,79377,0,0,0,0,0,0,4831,4831,4831,0
84565,63,77,14557,0,0,14557,14557,14557,0,0,0,0,0,0,531,531,531,0
84566,29,77,121967,121967,113311,121967,117637,117637,0,0,0,0,0,0,8994,8994,8994,0
84567,34,77,134361,134361,117639,134361,131474,131474,0,0,0,0,0,0,10499,10499,10499,0
84568,35,77,9443,0,0,9443,6138,6138,0,0,0,0,0,0,118,118,118,0
84569,18,77,22721,22721,21246,22721,21246,21246,0,0,0,0,0,0,959,959,959,0
84570,63,77,53115,24787,24787,53115,43200,43200,0,0,0,0,0,0,2364,2364,2364,0
84571,69,77,50361,0,0,43279,0,0,0,0,0,0,0,0,0,0,0,0
84572,54,77,102295,102295,97574,102295,98491,98491,0,0,0,0,0,0,6911,6911,6911,0
84573,31,77,141639,141639,141639,141639,141639,141639,0,0,0,0,0,0,12020,12020,12020,0
84574,22,77,147541,147541,0,147541,147541,147541,0,0,0,0,0,0,12964,12964,12964,0
84575,51,77,52141,0,0,52141,0,0,0,0,0,0,0,0,0,0,0,0
84576,51,77,2798,0,0,2798,0,0,0,0,0,0,0,0,0,0,0,0
84577,73,77,308543,0,0,293478,0,0,0,0,0,0,0,0,0,0,0,0
84578,67,77,15065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84579,40,77,46957,46957,46957,46957,46957,46957,0,0,0,0,0,0,2604,2604,2604,0
84580,33,77,72391,72391,64565,72391,72391,72391,0,4149,0,0,0,0,83,83,83,0
84581,46,93,127054,0,0,127054,0,0,0,0,0,0,0,0,0,0,0,0
84582,45,93,59668,59668,59668,59668,59668,59668,0,0,0,0,0,0,3418,3418,3418,0
84583,19,93,100243,100243,100243,100243,100243,100243,0,0,0,0,0,0,7101,7101,7101,0
84584,26,93,124309,124309,124309,124309,124309,124309,0,0,0,0,0,0,9720,9720,9720,0
84585,22,93,124309,124309,124309,124309,124309,124309,0,0,0,0,0,0,9720,9720,9720,0
84586,18,93,124309,124309,124309,124309,124309,124309,0,0,0,0,0,0,9720,9720,9720,0
84587,17,93,124309,124309,124309,124309,124309,124309,0,0,0,0,0,0,9720,9720,9720,0
84588,56,93,115920,52826,0,115920,63587,63587,0,0,0,0,0,0,3668,3668,3668,0
84589,33,93,8804,8804,8804,8804,8804,8804,0,0,0,0,0,0,169,169,169,0
84590,40,93,66913,66913,66913,66913,66913,66913,0,4149,0,0,0,0,0,0,0,0
84591,37,93,93032,86772,28174,86772,81807,81807,0,0,0,0,0,0,5095,5095,5095,0
84592,20,93,58109,58109,31696,58109,58109,58109,0,0,0,0,0,0,3318,3318,3318,0
84593,18,93,62609,62609,0,62609,62609,62609,0,0,0,0,0,0,3606,3606,3606,0
84594,16,93,5478,5478,5478,5478,5478,5478,0,0,0,0,0,0,105,105,105,0
84595,54,93,62605,34435,7043,62605,36391,36391,0,0,0,0,0,0,1928,1928,1928,0
84596,21,93,6261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84597,54,93,8804,6848,6848,8804,8804,8804,0,0,0,0,0,0,169,169,169,0
84598,25,93,41087,41087,41087,41087,41087,41087,0,0,0,0,0,0,2228,2228,2228,0
84599,22,93,27391,27391,27391,27391,27391,27391,0,0,0,0,0,0,1352,1352,1352,0
84600,20,93,42261,42261,42261,42261,42261,42261,0,0,0,0,0,0,2304,2304,2304,0
84601,16,93,13696,13696,13696,13696,13696,13696,0,0,0,0,0,0,475,475,475,0
84602,70,93,28467,0,0,5870,5870,5870,0,0,0,0,0,0,113,113,113,0
84603,69,93,70924,0,0,48326,34239,34239,0,0,0,0,0,0,1790,1790,1790,0
84604,36,93,57522,46957,46957,46957,46957,46957,0,0,0,0,0,0,2604,2604,2604,0
84605,30,93,11739,0,0,11739,11739,11739,0,0,0,0,0,0,350,350,350,0
84606,45,93,80451,76721,76721,80451,76721,76721,0,0,0,0,0,0,4542,4542,4542,0
84607,46,93,35803,35803,0,35803,35803,35803,0,0,0,0,0,0,1890,1890,1890,0
84608,17,93,6393,6393,0,6393,6393,6393,0,0,0,0,0,0,123,123,123,0
84609,36,93,70820,70820,70820,70820,70820,70820,0,4149,0,0,0,0,0,0,0,0
84610,25,93,102295,102295,0,102295,102295,102295,0,0,0,0,0,0,7325,7325,7325,0
84611,38,93,102295,102295,0,102295,102295,102295,0,0,0,0,0,0,7325,7325,7325,0
84612,23,93,78197,78197,0,78197,76721,76721,0,0,0,0,0,0,4542,4542,4542,0
84613,18,93,78688,78688,0,78688,76721,76721,0,0,0,0,0,0,4542,4542,4542,0
84614,47,93,76721,76721,0,76721,76721,76721,0,0,0,0,0,0,4542,4542,4542,0
84615,21,93,76721,76721,0,76721,76721,76721,0,0,0,0,0,0,4542,4542,4542,0
84616,36,93,70820,70820,70820,70820,70820,70820,0,4149,0,0,0,0,0,0,0,0
84617,20,93,76721,76721,76721,76721,76721,76721,0,0,0,0,0,0,4542,4542,4542,0
84618,67,93,22426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84619,20,93,118033,0,0,118033,118033,118033,0,0,0,0,0,0,9037,9037,9037,0
84620,32,93,76721,76721,76721,76721,76721,76721,0,0,0,0,0,0,4542,4542,4542,0
84621,48,93,94426,94426,94426,94426,94426,94426,0,0,0,0,0,0,6468,6468,6468,0
84622,27,93,94426,94426,94426,94426,94426,94426,0,0,0,0,0,0,6468,6468,6468,0
84623,43,93,84984,84984,84984,84984,84984,84984,0,0,0,0,0,0,5441,5441,5441,0
84624,21,93,82623,82623,82623,82623,82623,82623,0,0,0,0,0,0,5184,5184,5184,0
84625,20,93,82623,82623,82623,82623,82623,82623,0,0,0,0,0,0,5184,5184,5184,0
84626,27,93,95470,95470,95470,95470,95470,95470,0,0,0,0,0,0,6582,6582,6582,0
84627,26,93,38188,38188,38188,38188,38188,38188,0,0,0,0,0,0,2043,2043,2043,0
84628,50,93,38188,38188,38188,38188,38188,38188,0,0,0,0,0,0,2043,2043,2043,0
84629,22,93,79657,79657,65635,79657,65781,65781,0,4149,0,0,0,0,0,0,0,0
84630,37,93,99447,99447,99447,99447,99447,99447,0,0,0,0,0,0,7015,7015,7015,0
84631,31,93,103823,103823,75182,103823,96061,96061,0,0,0,0,0,0,6646,6646,6646,0
84632,37,93,101635,101635,74586,101635,93475,93475,0,4149,0,0,0,0,2216,2216,2216,0
84633,28,93,109691,109691,87514,109691,91984,91984,0,0,0,0,0,0,6203,6203,6203,0
84634,65,93,31425,23867,23867,23867,23867,23867,0,0,0,0,0,0,1126,1126,1126,0
84635,59,93,123156,0,0,123156,0,0,0,0,0,0,0,0,0,0,0,0
84636,50,93,82174,82174,0,82174,82174,82174,0,0,0,0,0,0,5135,5135,5135,0
84637,48,93,476771,0,0,476771,0,0,0,0,0,0,0,0,0,0,0,0
84638,30,93,16630,16630,0,16630,16630,16630,0,0,0,0,0,0,663,663,663,0
84639,28,93,137543,114065,70435,137543,126170,126170,0,4149,0,0,0,0,5773,5773,5773,0
84640,24,93,13304,13304,9587,13304,13304,13304,0,0,0,0,0,0,450,450,450,0
84641,23,93,140870,140870,140870,140870,140870,140870,0,0,0,0,0,0,11897,11897,11897,0
84642,37,93,141339,0,0,141339,0,0,0,0,0,0,0,0,0,0,0,0
84643,67,93,44804,391,0,29739,391,391,0,0,0,0,0,0,8,8,8,0
84644,73,93,59478,0,0,44609,0,0,0,0,0,0,0,0,0,0,0,0
84645,39,93,66130,66130,66130,66130,66130,66130,0,4149,0,0,0,0,0,0,0,0
84646,39,93,783,783,0,783,783,783,0,0,0,0,0,0,15,15,15,0
84647,17,93,3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84648,16,93,10565,10565,10565,10565,10565,10565,0,0,0,0,0,0,275,275,275,0
84649,72,93,19565,0,0,19565,0,0,0,0,0,0,0,0,0,0,0,0
84650,66,93,7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84651,58,93,30522,30522,30522,30522,30522,30522,0,0,0,0,0,0,1552,1552,1552,0
84652,73,93,22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84653,56,93,20348,20348,20348,20348,20348,20348,0,0,0,0,0,0,901,901,901,0
84654,36,93,130033,111344,107410,130033,127146,127146,0,0,0,0,0,0,10028,10028,10028,0
84655,35,93,5311,0,0,5311,5311,5311,0,0,0,0,0,0,102,102,102,0
84656,28,93,154033,150098,109770,154033,137900,137900,0,0,0,0,0,0,11422,11422,11422,0
84657,30,93,13928,0,0,13928,3344,3344,0,0,0,0,0,0,64,64,64,0
84658,73,93,108228,0,0,93081,12789,12789,0,0,0,0,0,0,417,417,417,0
84659,57,93,29538,23902,23902,29538,23902,23902,0,0,0,0,0,0,1129,1129,1129,0
84660,35,93,73574,73574,73574,73574,73574,73574,0,4149,0,0,0,0,159,159,159,0
84661,32,93,74384,74384,66712,74384,66712,66712,0,4149,0,0,0,0,0,0,0,0
84662,45,93,34513,0,0,34513,0,0,0,0,0,0,0,0,0,0,0,0
84663,60,93,75541,75541,75541,75541,75541,75541,0,0,0,0,0,0,4434,4434,4434,0
84664,58,93,56656,56656,56656,56656,56656,56656,0,0,0,0,0,0,3225,3225,3225,0
84665,27,93,70820,70820,70820,70820,70820,70820,0,4149,0,0,0,0,0,0,0,0
84666,19,93,70820,70820,70820,70820,70820,70820,0,4149,0,0,0,0,0,0,0,0
84667,45,93,88918,0,0,88918,0,0,0,0,0,0,0,0,0,0,0,0
84668,34,93,59016,59016,56656,59016,56656,56656,0,0,0,0,0,0,3225,3225,3225,0
84669,24,93,4328,0,0,4328,4328,4328,0,0,0,0,0,0,83,83,83,0
84670,40,93,58796,0,0,55649,0,0,0,0,0,0,0,0,0,0,0,0
84671,22,93,41803,41803,21639,41803,41311,41311,0,0,0,0,0,0,2243,2243,2243,0
84672,20,93,68852,68852,68459,68852,68459,68459,0,4149,0,0,0,0,0,0,0,0
84673,17,93,46328,42000,38459,46328,43441,43441,0,0,0,0,0,0,2379,2379,2379,0
84674,16,93,14164,14164,14164,14164,14164,14164,0,0,0,0,0,0,505,505,505,0
84675,80,93,99313,0,0,78183,50819,50819,0,0,0,0,0,0,2851,2851,2851,0
84676,36,93,75815,75815,70435,75815,71485,71485,0,4149,0,0,0,0,25,25,25,0
84677,28,93,72391,70435,56348,72391,58304,58304,0,0,0,0,0,0,3330,3330,3330,0
84678,59,93,148304,0,0,148304,0,0,0,0,0,0,0,0,0,0,0,0
84679,59,93,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84680,17,93,56348,56348,56348,56348,56348,56348,0,0,0,0,0,0,3205,3205,3205,0
84681,32,93,34083,0,0,34083,0,0,0,0,0,0,0,0,0,0,0,0
84682,37,93,123261,123261,70435,123261,118931,118931,0,4149,0,0,0,0,4986,4986,4986,0
84683,31,93,180978,180978,176087,180978,178092,178092,0,0,0,0,0,0,18291,18291,18291,0
84684,51,93,145272,58696,58696,145272,58696,58696,0,0,0,0,0,0,3355,3355,3355,0
84685,42,93,141456,71022,56348,141456,62266,62266,0,0,0,0,0,0,3584,3584,3584,0
84686,17,93,26413,18783,18783,19370,19370,19370,0,0,0,0,0,0,839,839,839,0
84687,45,99,150652,150652,140870,150652,140870,140870,0,0,0,0,0,0,11897,11897,11897,0
84688,78,99,22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84689,48,99,51946,0,0,51946,0,0,0,0,0,0,0,0,0,0,0,0
84690,45,99,59283,44022,0,56152,49891,49891,0,0,401,0,0,0,3193,3193,3193,0
84691,23,99,84522,84522,84522,84522,84522,84522,0,0,0,0,0,0,5391,5391,5391,0
84692,19,99,110543,92739,63391,110543,88364,88364,0,4149,0,0,0,0,1660,1660,1660,0
84693,17,99,6261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84694,29,99,93913,93913,93913,93913,93913,93913,0,0,0,0,0,0,6413,6413,6413,0
84695,30,99,47935,46957,46957,47935,47935,47935,0,0,0,0,0,0,2667,2667,2667,0
84696,38,99,252587,205630,117391,252587,232092,232092,0,0,0,0,0,0,29559,29559,29559,0
84697,36,99,248478,150652,140870,248478,146322,146322,0,0,0,0,0,0,12769,12769,12769,0
84698,42,99,168261,93913,93913,168261,168261,168261,0,0,0,0,0,0,16530,16530,16530,0
84699,33,99,3913,0,0,3913,3913,3913,0,0,0,0,0,0,75,75,75,0
84700,47,99,94500,93913,93913,93913,93913,93913,0,0,0,0,0,0,6413,6413,6413,0
84701,23,99,5674,5674,0,5674,5674,5674,0,0,0,0,0,0,109,109,109,0
84702,17,99,3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84703,59,99,16630,0,0,16630,0,0,0,0,0,0,0,0,0,0,0,0
84704,35,99,37565,37565,37565,37565,37565,37565,0,0,0,0,0,0,2003,2003,2003,0
84705,31,99,72293,72293,70435,72293,70435,70435,0,4149,0,0,0,0,0,0,0,0
84706,21,99,70748,70435,70435,70435,70435,70435,0,4149,0,0,0,0,0,0,0,0
84707,30,99,84522,84522,84522,84522,84522,84522,0,0,0,0,0,0,5391,5391,5391,0
84708,21,99,2152,0,0,2152,0,0,0,0,0,0,0,0,0,0,0,0
84709,50,99,84620,84522,84522,84522,84522,84522,0,0,0,0,0,0,5391,5391,5391,0
84710,45,99,69750,69750,65152,69750,66057,66057,0,4149,0,0,0,0,0,0,0,0
84711,26,99,71413,71413,69261,71413,69261,69261,0,4149,0,0,0,0,0,0,0,0
84712,17,99,9587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84713,53,99,35217,35217,35217,35217,35217,35217,0,0,0,0,0,0,1853,1853,1853,0
84714,19,99,36000,36000,0,36000,36000,36000,0,0,0,0,0,0,1903,1903,1903,0
84715,19,99,58696,58696,0,58696,58696,58696,0,0,0,0,0,0,3355,3355,3355,0
84716,62,99,93913,93913,93913,93913,93913,93913,0,0,0,0,0,0,6413,6413,6413,0
84717,53,99,62609,62609,58696,62609,59209,59209,0,0,0,0,0,0,3388,3388,3388,0
84718,23,99,98315,98315,93913,98315,93985,93985,0,0,0,0,0,0,6420,6420,6420,0
84719,22,99,31304,31304,0,31304,31304,31304,0,0,0,0,0,0,1602,1602,1602,0
84720,19,99,32870,32870,32870,32870,32870,32870,0,0,0,0,0,0,1703,1703,1703,0
84721,64,99,383087,30913,0,383087,383087,383087,0,0,0,0,0,0,61990,61990,61990,0
84722,27,99,106630,106630,88043,106630,102300,102300,0,0,0,0,0,0,7325,7325,7325,0
84723,27,99,133043,133043,133043,133043,133043,133043,0,0,0,0,0,0,10670,10670,10670,0
84724,43,99,102717,102717,84522,102717,96822,96822,0,0,0,0,0,0,6729,6729,6729,0
84725,41,99,34630,19565,19565,34630,19565,19565,0,0,0,0,0,0,851,851,851,0
84726,87,99,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84727,18,99,81020,81020,79826,81020,79826,79826,0,0,0,0,0,0,4880,4880,4880,0
84728,41,99,69554,69554,65739,69554,65739,65739,0,4149,0,0,0,0,0,0,0,0
84729,42,99,37291,37291,13813,37291,37291,37291,0,0,0,0,0,0,1986,1986,1986,0
84730,18,99,59678,59678,28002,59678,57702,57702,0,0,0,0,0,0,3292,3292,3292,0
84731,59,99,94426,0,0,94426,94426,94426,0,0,0,0,0,0,6468,6468,6468,0
84732,45,99,5902,0,0,5902,0,0,0,0,0,0,0,0,0,0,0,0
84733,36,99,79967,75836,70820,78787,74457,74457,0,4149,0,0,0,0,215,215,215,0
84734,17,99,72000,72000,68459,72000,68523,68523,0,4149,0,0,0,0,0,0,0,0
84735,40,99,82918,82918,77902,82918,78524,78524,0,0,0,0,0,0,4738,4738,4738,0
84736,16,99,4721,4721,4721,4721,4721,4721,0,0,0,0,0,0,91,91,91,0
84737,64,99,70820,0,0,70820,0,0,0,0,0,0,0,0,0,0,0,0
84738,57,99,4721,0,0,4721,0,0,0,0,0,0,0,0,0,0,0,0
