id_n,tot_inc,taxable_income,pitax,pitax1,pitax2,pitax_diff
185427,100663,96896,6737,6737,5814,-923
185428,12130,0,-0,-0,-0,-0
185429,197609,191835,20960,20960,15594,-5366
185430,124728,121842,9451,9451,7310,-2141
185431,123750,120863,9345,9345,7252,-2093
185432,58696,0,-0,-0,-0,-0
185433,58696,0,-0,-0,-0,-0
185434,125217,122331,9504,9504,7340,-2165
185435,98315,95429,6577,6577,5726,-852
185436,185869,181540,18909,18909,13946,-4963
185437,75326,72439,4235,4235,4346,111
185438,105652,105652,7690,7690,6339,-1351
185439,15652,15652,601,601,939,338
185440,123261,119396,9185,9185,7164,-2021
185441,123261,120374,9292,9292,7222,-2069
185442,58696,58696,3355,3355,3522,166
185443,57815,35217,1853,1853,2113,260
185444,46076,0,-0,-0,-0,-0
185445,35217,35217,1853,1853,2113,260
185446,22721,0,-0,-0,-0,-0
185447,22721,0,-0,-0,-0,-0
185448,74262,71376,4167,4167,4283,116
185449,69836,66949,3884,3884,4017,133
185450,115849,0,-0,-0,-0,-0
185451,115082,112195,8402,8402,6732,-1670
185452,35410,35410,1865,1865,2125,259
185453,76721,76721,4542,4542,4603,61
185454,1377,1377,26,26,83,56
185455,48492,42787,2337,2337,2567,230
185456,75148,75148,4408,4408,4509,100
185457,42492,42492,2318,2318,2550,231
185458,153246,148916,13184,13184,8935,-4249
185459,3305,0,-0,-0,-0,-0
185460,17705,0,-0,-0,-0,-0
185461,119016,116130,8830,8830,6968,-1862
185462,59016,59016,3376,3376,3541,165
185463,62951,62951,3628,3628,3777,149
185464,7082,7082,136,136,425,289
185465,74164,0,-0,-0,-0,-0
185466,97770,35410,1865,1865,2125,259
185467,157306,0,-0,-0,-0,-0
185468,94426,0,-0,-0,-0,-0
185469,59016,59016,3376,3376,3541,165
185470,100328,100328,7110,7110,6020,-1091
185471,100328,100328,7110,7110,6020,-1091
185472,16623,0,-0,-0,-0,-0
185473,14674,0,-0,-0,-0,-0
185474,109565,106679,7801,7801,6401,-1401
185475,1428,59,2,2,4,2
185476,52826,52826,2980,2980,3170,190
185477,140870,0,-0,-0,-0,-0
185478,84522,0,-0,-0,-0,-0
185479,88083,0,-0,-0,-0,-0
185480,71609,68722,3997,3997,4123,126
185481,62609,59722,3421,3421,3583,162
185482,46115,42309,2307,2307,2539,232
185483,60652,60652,3481,3481,3639,158
185484,46957,46957,2604,2604,2817,213
185485,146563,0,-0,-0,-0,-0
185486,47817,0,-0,-0,-0,-0
185487,3287,0,-0,-0,-0,-0
185488,58696,58696,3355,3355,3522,166
185489,17609,0,-0,-0,-0,-0
185490,28174,16435,651,651,986,335
185491,65543,9391,200,200,563,364
185492,182935,180048,18642,18642,13708,-4934
185493,3287,0,-0,-0,-0,-0
185494,88043,88043,5774,5774,5283,-491
185495,32478,26609,1302,1302,1597,295
185496,163467,0,-0,-0,-0,-0
185497,22598,0,-0,-0,-0,-0
185498,199565,0,-0,-0,-0,-0
185499,324783,321896,48741,48741,36403,-12338
185500,109565,109565,8116,8116,6574,-1542
185501,66326,66326,3844,3844,3980,136
185502,131870,128983,10228,10228,7739,-2489
185503,396196,391866,64054,64054,47599,-16456
185504,143804,139474,11674,11674,8368,-3305
185505,187826,184939,19519,19519,14490,-5028
185506,178043,175157,17765,17765,12925,-4840
185507,46076,0,-0,-0,-0,-0
185508,138913,136026,11122,11122,8162,-2960
185509,128250,0,-0,-0,-0,-0
185510,22598,0,-0,-0,-0,-0
185511,63685,0,-0,-0,-0,-0
185512,129326,123974,9683,9683,7438,-2245
185513,8413,8413,162,162,505,343
185514,85598,82711,5194,5194,4963,-231
185515,56739,56739,3230,3230,3404,174
185516,56739,56739,3230,3230,3404,174
185517,119230,113061,8496,8496,6784,-1712
185518,70435,70435,4107,4107,4226,119
185519,138913,134583,10891,10891,8075,-2816
185520,37565,37565,2003,2003,2254,251
185521,98804,95918,6631,6631,5755,-876
185522,51590,0,-0,-0,-0,-0
185523,78261,73418,4298,4298,4405,107
185524,278557,0,-0,-0,-0,-0
185525,165246,0,-0,-0,-0,-0
185526,639344,635014,124108,124108,93903,-30205
185527,11803,11803,354,354,708,354
185528,35410,0,-0,-0,-0,-0
185529,123934,109244,8081,8081,6555,-1526
185530,22598,0,-0,-0,-0,-0
185531,55565,55565,3155,3155,3334,179
185532,87163,84276,5364,5364,5057,-308
185533,57815,0,-0,-0,-0,-0
185534,22598,0,-0,-0,-0,-0
185535,98315,95429,6577,6577,5726,-852
185536,244565,479348,84630,84630,62770,-21861
185537,56113,0,-0,-0,-0,-0
185538,93815,0,-0,-0,-0,-0
185539,176087,0,-0,-0,-0,-0
185540,102522,97826,6838,6838,5870,-969
185541,70435,70435,4107,4107,4226,119
185542,46076,0,-0,-0,-0,-0
185543,46076,0,-0,-0,-0,-0
185544,95537,0,-0,-0,-0,-0
185545,282130,268043,37238,37238,27787,-9451
185546,51652,0,-0,-0,-0,-0
185547,91859,42016,2288,2288,2521,233
185548,50588,42980,2350,2350,2579,229
185549,49574,49574,2772,2772,2974,203
185550,15738,15738,606,606,944,338
185551,281311,278425,39456,39456,29448,-10008
185552,6688,6688,128,128,401,273
185553,3541,3541,68,68,212,144
185554,4721,4721,91,91,283,193
185555,27738,27738,1374,1374,1664,290
185556,11803,0,-0,-0,-0,-0
185557,84984,84984,5441,5441,5099,-342
185558,8459,0,-0,-0,-0,-0
185559,12787,7869,151,151,472,321
185560,211304,190665,20710,20710,15406,-5304
185561,93913,0,-0,-0,-0,-0
185562,171196,140870,11897,11897,8452,-3445
185563,91174,80926,5745,5745,5266,-478
185564,248478,220478,27078,27078,20176,-6902
185565,657391,653061,129522,129522,97512,-32010
185566,573261,444034,76324,76324,55946,-20379
185567,380543,376214,60373,60373,45094,-15279
185568,36197,12590,405,405,755,351
185569,273246,266162,36836,36836,27486,-9350
185570,460328,0,-0,-0,-0,-0
185571,105344,0,-0,-0,-0,-0
185572,23607,23607,1110,1110,1416,307
185573,162885,0,-0,-0,-0,-0
185574,245902,243015,31892,31892,23782,-8110
185575,639344,636458,124541,124541,94192,-30350
185576,307377,304490,45023,45023,33618,-11405
185577,220773,143204,12270,12270,8592,-3678
185578,38152,2935,56,56,176,120
185579,283696,283696,40581,40581,30291,-10290
185580,174130,174130,17582,17582,12761,-4821
185581,1387761,1279543,320499,320499,262263,-58236
185582,534130,534130,97515,97515,73726,-23789
185583,364918,235050,30191,30191,22508,-7683
185584,295082,295082,43014,43014,32113,-10900
185585,553770,549441,101116,101116,76788,-24328
185586,485902,357477,56341,56341,42096,-14245
185587,345344,122893,9566,9566,7374,-2192
185588,531147,528261,96134,96134,72552,-23582
185589,774783,1408696,361828,361828,301009,-60819
185590,434348,431461,73367,73367,53934,-19433
185591,126295,0,-0,-0,-0,-0
185592,742623,738293,155092,155092,114559,-40533
185593,659016,638789,125241,125241,94658,-30583
185594,205082,190916,20764,20764,15447,-5317
185595,317213,275870,38910,38910,29039,-9871
185596,590164,585834,109676,109676,84067,-25609
185597,476852,476852,84043,84043,62270,-21773
185598,15148,0,-0,-0,-0,-0
185599,719413,0,-0,-0,-0,-0
185600,15065,0,-0,-0,-0,-0
185601,120717,0,-0,-0,-0,-0
185602,97239,0,-0,-0,-0,-0
185603,85500,0,-0,-0,-0,-0
185604,115239,115239,8733,8733,6914,-1818
185605,228913,224583,27955,27955,20833,-7122
185606,264326,247083,32761,32761,24433,-8328
185607,132456,0,-0,-0,-0,-0
185608,57522,0,-0,-0,-0,-0
185609,374674,285043,40869,40869,30507,-10362
185610,495783,491453,87477,87477,65191,-22287
185611,461739,458852,79810,79810,58670,-21139
185612,706696,679009,137307,137307,102702,-34605
185613,185870,182983,19168,19168,14177,-4991
185614,90000,87113,5673,5673,5227,-446
185615,616304,611974,117196,117196,89295,-27901
185616,73076,0,-0,-0,-0,-0
185617,303535,303535,44819,44819,33466,-11353
185618,459235,459235,79900,79900,58747,-21153
185619,410870,821739,180126,180126,136270,-43856
185620,116609,116609,8882,8882,6997,-1885
185621,411713,411713,68722,68722,50774,-17948
185622,800552,796223,172471,172471,129380,-43091
185623,716022,716022,148411,148411,110104,-38306
185624,23112,0,-0,-0,-0,-0
185625,2015217,3482609,1065054,1065054,947313,-117741
185626,284322,284322,40715,40715,30391,-10324
185627,204269,204269,23616,23616,17583,-6033
185628,176087,176087,17932,17932,13074,-4858
185629,743478,740592,155781,155781,115018,-40763
185630,577174,572844,106620,106620,81469,-25152
185631,534130,532687,97176,97176,73437,-23738
185632,117391,12088,373,373,725,353
185633,551469,548582,100914,100914,76616,-24298
185634,236066,0,-0,-0,-0,-0
185635,191803,188917,20337,20337,15127,-5210
185636,6295,0,-0,-0,-0,-0
185637,38951,38951,2092,2092,2337,245
185638,15148,0,-0,-0,-0,-0
185639,156787,0,-0,-0,-0,-0
185640,38754,0,-0,-0,-0,-0
185641,15148,0,-0,-0,-0,-0
185642,153443,149113,13216,13216,8947,-4269
185643,228913,228913,28880,28880,21526,-7354
185644,207391,204505,23666,23666,17621,-6045
185645,102717,99831,7056,7056,5990,-1067
185646,93913,91026,6098,6098,5462,-637
185647,163467,0,-0,-0,-0,-0
185648,176087,0,-0,-0,-0,-0
185649,93913,93913,6413,6413,5635,-778
185650,87456,70483,4110,4110,4229,119
185651,143204,143204,12270,12270,8592,-3678
185652,75580,0,-0,-0,-0,-0
185653,442541,340207,52652,52652,39333,-13319
185654,438564,435677,74359,74359,54608,-19750
185655,527072,524185,95176,95176,71737,-23439
185656,261547,257217,34926,34926,26055,-8871
185657,330166,299884,44039,44039,32882,-11158
185658,452486,449600,77633,77633,56836,-20797
185659,263536,260649,35659,35659,26604,-9055
185660,22972,0,-0,-0,-0,-0
185661,22972,0,-0,-0,-0,-0
185662,3779,3779,73,73,227,154
185663,30531,0,-0,-0,-0,-0
185664,81915,0,-0,-0,-0,-0
185665,99443,0,-0,-0,-0,-0
185666,314754,252851,33993,33993,25356,-8637
185667,531147,59016,3376,3376,3541,165
185668,125036,125036,9799,9799,7502,-2297
185669,33049,0,-0,-0,-0,-0
185670,62557,62557,3603,3603,3753,151
185671,210492,206162,24020,24020,17886,-6134
185672,116852,0,-0,-0,-0,-0
185673,94426,94426,6468,6468,5666,-803
185674,212459,0,-0,-0,-0,-0
185675,354098,354098,55619,55619,41556,-14064
185676,236066,236066,30408,30408,22670,-7737
185677,69261,0,-0,-0,-0,-0
185678,135783,113478,8541,8541,6809,-1733
185679,82174,82174,5135,5135,4930,-205
185680,308543,0,-0,-0,-0,-0
185681,66913,0,-0,-0,-0,-0
185682,61043,0,-0,-0,-0,-0
185683,101739,98853,6950,6950,5931,-1019
185684,71804,0,-0,-0,-0,-0
185685,763043,234783,30134,30134,22465,-7668
185686,1242391,1239505,307687,307687,250251,-57436
185687,313043,310157,46234,46234,34525,-11708
185688,327717,323387,49060,49060,36642,-12418
185689,234020,0,-0,-0,-0,-0
185690,24799,0,-0,-0,-0,-0
185691,25435,0,-0,-0,-0,-0
185692,104185,84007,5335,5335,5040,-294
185693,65543,0,-0,-0,-0,-0
185694,132065,129179,10249,10249,7751,-2499
185695,207391,204505,23666,23666,17621,-6045
185696,219130,219130,26790,26790,19961,-6829
185697,158478,155592,14259,14259,9795,-4465
185698,518478,515592,93155,93155,70018,-23136
185699,178141,152657,13783,13783,9325,-4458
185700,22598,0,-0,-0,-0,-0
185701,234783,0,-0,-0,-0,-0
185702,18783,0,-0,-0,-0,-0
185703,269022,264692,36522,36522,27251,-9272
185704,177049,0,-0,-0,-0,-0
185705,80656,77769,4656,4656,4666,10
185706,91475,88589,5833,5833,5315,-518
185707,25967,0,-0,-0,-0,-0
185708,70820,0,-0,-0,-0,-0
185709,141639,0,-0,-0,-0,-0
185710,94426,0,-0,-0,-0,-0
185711,103279,100392,7117,7117,6024,-1094
185712,196721,193835,21387,21387,15914,-5474
185713,450492,447605,77164,77164,56517,-20647
185714,270492,267605,37144,37144,27717,-9428
185715,1126662,0,-0,-0,-0,-0
185716,94426,94426,6468,6468,5666,-803
185717,68459,64328,3716,3716,3860,144
185718,106229,0,-0,-0,-0,-0
185719,177049,177049,18105,18105,13228,-4877
185720,82623,82623,5184,5184,4957,-227
185721,90885,0,-0,-0,-0,-0
185722,125902,123015,9579,9579,7381,-2198
185723,51148,51148,2872,2872,3069,196
185724,55574,52687,2971,2971,3161,190
185725,90098,90098,5998,5998,5406,-592
185726,1966304,1961974,548039,548039,466992,-81046
185727,1134783,1131896,273252,273252,220012,-53240
185728,405000,400670,66125,66125,49007,-17118
185729,445109,440779,75559,75559,55425,-20134
185730,890217,887331,199803,199803,153979,-45824
185731,635870,632983,123499,123499,93497,-30002
185732,125515,125515,9851,9851,7531,-2320
185733,301304,296974,43418,43418,32416,-11002
185734,254348,250018,33388,33388,24903,-8485
185735,549783,546896,100517,100517,76279,-24238
185736,655435,652548,129368,129368,97410,-31959
185737,12874,-293,-6,-6,-18,-12
185738,429443,324139,49220,49220,36762,-12458
185739,636393,0,-0,-0,-0,-0
185740,287609,259608,35436,35436,26437,-8999
185741,345130,64859,3750,3750,3892,142
185742,160141,0,-0,-0,-0,-0
185743,144489,136957,11271,11271,8217,-3053
185744,253591,250705,33535,33535,25013,-8522
185745,94575,0,-0,-0,-0,-0
185746,630497,627611,121887,121887,92422,-29465
185747,235691,0,-0,-0,-0,-0
185748,211304,211304,25119,25119,18709,-6410
185749,117391,117391,8967,8967,7043,-1924
185750,117391,117391,8967,8967,7043,-1924
185751,120326,117439,8972,8972,7046,-1926
185752,116511,0,-0,-0,-0,-0
185753,22598,0,-0,-0,-0,-0
185754,15848,0,-0,-0,-0,-0
185755,12326,0,-0,-0,-0,-0
185756,243587,0,-0,-0,-0,-0
185757,337500,334613,51457,51457,38438,-13019
185758,82076,79189,4811,4811,4751,-59
185759,140870,140870,11897,11897,8452,-3445
185760,30130,0,-0,-0,-0,-0
185761,114946,112059,8387,8387,6724,-1663
185762,187826,184939,19519,19519,14490,-5028
185763,211304,0,-0,-0,-0,-0
185764,230870,227983,28681,28681,21377,-7304
185765,313043,310157,46234,46234,34525,-11708
185766,143804,140918,11905,11905,8455,-3450
185767,264130,261244,35786,35786,26699,-9087
185768,228913,226026,28263,28263,21064,-7199
185769,518478,515592,93155,93155,70018,-23136
185770,481304,234783,30134,30134,22465,-7668
185771,127174,124287,9717,9717,7457,-2260
185772,161902,157572,14614,14614,10112,-4503
185773,181956,58696,3355,3355,3522,166
185774,207391,204505,23666,23666,17621,-6045
185775,27391,0,-0,-0,-0,-0
185776,498913,496026,88553,88553,66105,-22448
185777,205435,184795,19493,19493,14467,-5025
185778,216196,200127,22731,22731,16920,-5811
185779,29348,0,-0,-0,-0,-0
185780,93913,93913,6413,6413,5635,-778
185781,115337,0,-0,-0,-0,-0
185782,127174,122844,9560,9560,7371,-2190
185783,174522,171635,17134,17134,12362,-4773
185784,128152,123822,9667,9667,7429,-2237
185785,228522,228522,28796,28796,21463,-7333
185786,143413,139083,11611,11611,8345,-3266
185787,151141,147766,13000,13000,8866,-4134
185788,158478,155592,14259,14259,9795,-4465
185789,140870,0,-0,-0,-0,-0
185790,44227,0,-0,-0,-0,-0
185791,181967,177637,18210,18210,13322,-4888
185792,212459,0,-0,-0,-0,-0
185793,349180,315342,47341,47341,35355,-11986
185794,9472,0,-0,-0,-0,-0
185795,18787,9443,203,203,567,363
185796,105344,0,-0,-0,-0,-0
185797,60984,60984,3502,3502,3659,157
185798,56230,0,-0,-0,-0,-0
185799,33505,0,-0,-0,-0,-0
185800,2054,2054,39,39,123,84
185801,63196,37370,1991,1991,2242,252
185802,58696,58696,3355,3355,3522,166
185803,52826,52826,2980,2980,3170,190
185804,112304,46957,2604,2604,2817,213
185805,32283,0,-0,-0,-0,-0
185806,56348,56348,3205,3205,3381,176
185807,64565,64565,3731,3731,3874,143
185808,91712,88825,5859,5859,5330,-529
185809,85989,82124,5130,5130,4927,-202
185810,74348,74348,4357,4357,4461,104
185811,22328,0,-0,-0,-0,-0
185812,25043,25043,1202,1202,1503,301
185813,76304,0,-0,-0,-0,-0
185814,110152,105822,7708,7708,6349,-1359
185815,366848,352174,55208,55208,41248,-13961
185816,93033,70435,4107,4107,4226,119
185817,47250,0,-0,-0,-0,-0
185818,22696,11739,350,350,704,354
185819,115190,110860,8256,8256,6652,-1605
185820,81391,0,-0,-0,-0,-0
185821,93326,46957,2604,2604,2817,213
185822,34435,0,-0,-0,-0,-0
185823,76077,73191,4283,4283,4391,108
185824,78166,59668,3901,3901,4034,132
185825,95470,95470,6582,6582,5728,-854
185826,71602,71602,4181,4181,4296,115
185827,125304,5967,115,115,358,243
185828,196630,193744,21368,21368,15899,-5469
185829,13696,0,-0,-0,-0,-0
185830,41087,0,-0,-0,-0,-0
185831,70435,70435,4107,4107,4226,119
185832,92152,89266,5907,5907,5356,-551
185833,82174,82174,5135,5135,4930,-205
185834,93913,93913,6413,6413,5635,-778
185835,208370,205483,23875,23875,17777,-6098
185836,117391,0,-0,-0,-0,-0
185837,234783,231896,29517,29517,22003,-7514
185838,64565,64565,3731,3731,3874,143
185839,11739,0,-0,-0,-0,-0
185840,138295,0,-0,-0,-0,-0
185841,35410,0,-0,-0,-0,-0
185842,4229,0,-0,-0,-0,-0
185843,133770,0,-0,-0,-0,-0
185844,123443,119113,9154,9154,7147,-2008
185845,230164,227277,28530,28530,21264,-7266
185846,263607,259277,35366,35366,26384,-8981
185847,230164,227277,28530,28530,21264,-7266
185848,30295,7574,145,145,454,309
185849,167213,37377,1991,1991,2243,252
185850,258098,224427,27922,27922,20808,-7113
185851,57836,35410,1865,1865,2125,259
185852,295082,295082,43014,43014,32113,-10900
185853,228984,224262,27886,27886,20782,-7104
185854,106229,926,18,18,56,38
185855,173803,47213,2621,2621,2833,212
185856,33049,33049,1714,1714,1983,269
185857,569311,49180,2746,2746,2951,204
185858,78688,66885,3880,3880,4013,134
185859,223043,0,-0,-0,-0,-0
185860,187826,184939,19519,19519,14490,-5028
185861,237717,234831,30144,30144,22473,-7671
185862,217663,213333,25552,25552,19033,-6519
185863,77967,0,-0,-0,-0,-0
185864,82174,79287,4821,4821,4757,-64
185865,82174,79287,4821,4821,4757,-64
185866,70435,70435,4107,4107,4226,119
185867,82174,79287,4821,4821,4757,-64
185868,25435,16533,657,657,992,335
185869,29516,0,-0,-0,-0,-0
185870,144398,0,-0,-0,-0,-0
185871,100243,0,-0,-0,-0,-0
185872,58475,57282,3265,3265,3437,172
185873,162298,0,-0,-0,-0,-0
185874,58475,57282,3265,3265,3437,172
185875,74586,71699,4188,4188,4302,114
185876,62155,59668,3418,3418,3580,162
185877,50718,47832,2660,2660,2870,210
185878,12435,0,-0,-0,-0,-0
185879,93033,0,-0,-0,-0,-0
185880,361956,359070,56681,56681,42351,-14330
185881,244565,241679,31607,31607,23569,-8038
185882,414783,410453,68426,68426,50572,-17854
185883,74348,71461,4172,4172,4288,115
185884,195652,192766,21159,21159,15742,-5416
185885,244565,241679,31607,31607,23569,-8038
185886,22598,0,-0,-0,-0,-0
185887,66717,66717,3869,3869,4003,134
185888,136370,129130,10244,10244,7748,-2496
185889,14791,0,-0,-0,-0,-0
185890,22598,0,-0,-0,-0,-0
185891,140529,0,-0,-0,-0,-0
185892,72587,-382,-7,-7,-23,-16
185893,15437,0,-0,-0,-0,-0
185894,56348,56348,3205,3205,3381,176
185895,56348,56348,3205,3205,3381,176
185896,56348,56348,3205,3205,3381,176
185897,163377,0,-0,-0,-0,-0
185898,147541,143211,12272,12272,8593,-3679
185899,134852,0,-0,-0,-0,-0
185900,101311,98425,6903,6903,5905,-998
185901,159836,156949,14503,14503,10012,-4491
185902,19829,0,-0,-0,-0,-0
185903,22721,0,-0,-0,-0,-0
185904,102049,99163,6984,6984,5950,-1034
185905,78689,0,-0,-0,-0,-0
185906,19043,0,-0,-0,-0,-0
185907,161557,158671,14811,14811,10287,-4524
185908,574426,570096,105974,105974,80919,-25055
185909,260656,256326,34735,34735,25912,-8823
185910,91475,87145,5676,5676,5229,-448
185911,263607,263607,36290,36290,27077,-9213
185912,314754,314754,47216,47216,35261,-11955
185913,94426,94426,6468,6468,5666,-803
185914,393443,390556,63746,63746,47389,-16357
185915,94426,94426,6468,6468,5666,-803
185916,23607,23607,1110,1110,1416,307
185917,87541,87541,5719,5719,5252,-467
185918,25043,0,-0,-0,-0,-0
185919,140870,0,-0,-0,-0,-0
185920,34043,0,-0,-0,-0,-0
185921,22500,13696,475,475,822,346
185922,152609,152609,13775,13775,9317,-4458
185923,188804,164252,15811,15811,11180,-4631
185924,88043,88043,5774,5774,5283,-491
185925,164348,164348,15828,15828,11196,-4633
185926,387845,384959,62430,62430,46493,-15936
185927,243646,240760,31410,31410,23422,-7989
185928,12232,0,-0,-0,-0,-0
185929,237431,233101,29774,29774,22196,-7578
185930,100023,0,-0,-0,-0,-0
185931,386413,383526,62093,62093,46264,-15829
185932,64957,64957,3756,3756,3897,141
185933,60261,0,-0,-0,-0,-0
185934,138854,0,-0,-0,-0,-0
185935,93913,93913,6413,6413,5635,-778
185936,250239,0,-0,-0,-0,-0
185937,156522,153635,13939,13939,9482,-4458
185938,696326,645652,127300,127300,96030,-31269
185939,66522,66522,3856,3856,3991,135
185940,116852,0,-0,-0,-0,-0
185941,102295,0,-0,-0,-0,-0
185942,18688,6885,132,132,413,281
185943,200656,197769,22228,22228,16543,-5684
185944,116852,0,-0,-0,-0,-0
185945,99443,76721,4542,4542,4603,61
185946,81443,0,-0,-0,-0,-0
185947,184426,181540,18909,18909,13946,-4963
185948,135246,132359,10596,10596,7942,-2654
185949,153688,150802,13486,13486,9048,-4438
185950,94426,94426,6468,6468,5666,-803
185951,153443,153443,13909,13909,9451,-4458
185952,168443,165556,16045,16045,11389,-4656
185953,144590,141704,12030,12030,8502,-3528
185954,77508,73178,4282,4282,4391,108
185955,92262,87932,5762,5762,5276,-486
185956,577180,577180,107640,107640,82336,-25304
185957,1770492,1770492,482935,482935,409548,-73387
185958,106229,47213,2621,2621,2833,212
185959,173909,0,-0,-0,-0,-0
185960,459000,0,-0,-0,-0,-0
185961,39130,39130,2103,2103,2348,245
185962,340435,337548,52084,52084,38908,-13177
185963,57522,0,-0,-0,-0,-0
185964,215706,212820,25442,25442,18951,-6491
185965,193696,189366,20433,20433,15199,-5234
185966,146739,143853,12374,12374,8631,-3743
185967,291522,288635,41636,41636,31082,-10555
185968,81293,0,-0,-0,-0,-0
185969,1209546,1184062,289945,289945,234097,-55849
185970,253448,0,-0,-0,-0,-0
185971,211304,192060,21008,21008,15630,-5378
185972,176478,0,-0,-0,-0,-0
185973,269139,22891,1064,1064,1373,310
185974,52826,51383,2887,2887,3083,196
185975,316957,0,-0,-0,-0,-0
185976,160826,258261,35149,35149,26222,-8927
185977,141163,115483,8759,8759,6929,-1830
185978,101496,0,-0,-0,-0,-0
185979,103967,0,-0,-0,-0,-0
